Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-1280218,"Adaptive Immune System",14,815,0.0878327405970471,0.1535877582554046,0.27265273178544835,34,214,0.027591542031975246,10090,Mus musculus,"Q64514;Q922F4;P51150;Q9WTX6;Q9R1P1;Q9DBG3;P17427;P17426;Q99JI6;P14211;P22892;P60766;Q00519;P0C605","Q64514;Q922F4;P51150;Q9WTX6;Q9R1P1;Q9DBG3;P17427;P17426;Q99JI6;P14211;P22892;P60766;Q00519;P0C605","R-MMU-8863858;R-MMU-389350;R-MMU-8863914;R-MMU-354173;R-MMU-983156;R-MMU-983157;R-MMU-2213236;R-MMU-983161;R-MMU-2213248;R-MMU-2130640;R-MMU-983142;R-MMU-2130619;R-MMU-2130486;R-MMU-2130725;R-MMU-392513;R-MMU-1168642;R-MMU-983140;R-MMU-2130641;R-MMU-1168640;R-MMU-1168643;R-MMU-939265;R-MMU-389788;R-MMU-983150;R-MMU-983162;R-MMU-5607728;R-MMU-8851044;R-MMU-392835;R-MMU-8951595;R-MMU-8951498;R-MMU-8951499;R-MMU-1236970;R-MMU-5607724;R-MMU-983147;R-MMU-913996"
R-MMU-5610780,"Degradation of GLI1 by the proteasome",2,55,0.005927362862377411,0.15529403104995487,0.27265273178544835,3,5,6.446621970087674E-4,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5610742;R-MMU-5610758;R-MMU-5610760"
R-MMU-5610787,"Hedgehog 'off' state",3,108,0.011639185257032008,0.1592347241472326,0.27265273178544835,7,20,0.0025786487880350697,10090,Mus musculus,"Q922F4;Q9WTX6;Q9R1P1","Q922F4;Q9WTX6;Q9R1P1","R-MMU-5610742;R-MMU-5610754;R-MMU-5610758;R-MMU-5610733;R-MMU-5610746;R-MMU-5610767;R-MMU-5610760"
R-MMU-9639288,"Amino acids regulate mTORC1",2,56,0.006035133096238819,0.15973138543756882,0.27265273178544835,8,12,0.0015471892728210418,10090,Mus musculus,"Q9D1L9;P50516","Q9D1L9;P50516","R-MMU-9646468;R-MMU-9640195;R-MMU-9640175;R-MMU-9645608;R-MMU-9640167;R-MMU-9640168;R-MMU-9645598;R-MMU-9639286"
R-MMU-72766,"Translation",5,225,0.02424830261881668,0.15974117475879246,0.27265273178544835,18,32,0.0041258380608561115,10090,Mus musculus,"P62245;Q99JX4;Q9JJI8;Q9CR88;P47955","P62245;Q99JX4;Q9JJI8;Q9CR88;P47955","R-MMU-5419273;R-MMU-72619;R-MMU-5419261;R-MMU-157849;R-MMU-72621;R-MMU-5419264;R-MMU-5419281;R-MMU-156808;R-MMU-72672;R-MMU-5419271;R-MMU-156823;R-MMU-72671;R-MMU-72673;R-MMU-1799332;R-MMU-72691;R-MMU-72676;R-MMU-156826;R-MMU-72697"
R-MMU-5696398,"Nucleotide Excision Repair",3,109,0.011746955490893416,0.16228550491181926,0.27265273178544835,12,35,0.004512635379061372,10090,Mus musculus,"P54728;P61202;Q99LD4","P54728;P61202;Q99LD4","R-MMU-5696664;R-MMU-5691004;R-MMU-6790487;R-MMU-5696670;R-MMU-6790454;R-MMU-5696655;R-MMU-6782943;R-MMU-5691000;R-MMU-5691006;R-MMU-6781833;R-MMU-5690996;R-MMU-5689861"
R-MMU-3371568,"Attenuation phase",1,14,0.0015087832740597047,0.1632005732976577,0.27265273178544835,2,4,5.157297576070139E-4,10090,Mus musculus,"P17156","P17156","R-MMU-3371554;R-MMU-5082384"
R-MMU-200425,"Carnitine metabolism",1,14,0.0015087832740597047,0.1632005732976577,0.27265273178544835,1,8,0.0010314595152140279,10090,Mus musculus,"Q8BRK8","Q8BRK8","R-MMU-200423"
R-MMU-189451,"Heme biosynthesis",1,14,0.0015087832740597047,0.1632005732976577,0.27265273178544835,1,16,0.0020629190304280558,10090,Mus musculus,"P51175","P51175","R-MMU-189423"
R-MMU-72649,"Translation initiation complex formation",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,2,2,2.5786487880350697E-4,10090,Mus musculus,"P62245;Q99JX4","P62245;Q99JX4","R-MMU-157849;R-MMU-156808"
R-MMU-72702,"Ribosomal scanning and start codon recognition",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,2,2,2.5786487880350697E-4,10090,Mus musculus,"P62245;Q99JX4","P62245;Q99JX4","R-MMU-72621;R-MMU-72697"
R-MMU-5610785,"GLI3 is processed to GLI3R by the proteasome",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,2,5,6.446621970087674E-4,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5610754;R-MMU-5610746"
R-MMU-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,3,8,0.0010314595152140279,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607731;R-MMU-5607725;R-MMU-5607723"
R-MMU-5676590,"NIK-->noncanonical NF-kB signaling",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,3,9,0.0011603919546157814,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-5607731;R-MMU-5607725;R-MMU-5607723"
R-MMU-2142753,"Arachidonic acid metabolism",2,57,0.006142903330100227,0.16419223413444128,0.27265273178544835,4,48,0.006188757091284167,10090,Mus musculus,"Q64462;O35074","Q64462;O35074","R-MMU-2161792;R-MMU-2161745;R-MMU-211873;R-MMU-76496"
R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",2,58,0.0062506735639616335,0.16867529057083752,0.27265273178544835,2,5,6.446621970087674E-4,10090,Mus musculus,"P62245;Q99JX4","P62245;Q99JX4","R-MMU-157849;R-MMU-156808"
R-MMU-927802,"Nonsense-Mediated Decay (NMD)",3,112,0.012070266192477638,0.17154280746611605,0.27265273178544835,5,6,7.735946364105209E-4,10090,Mus musculus,"P62245;Q9JJI8;P47955","P62245;Q9JJI8;P47955","R-MMU-927836;R-MMU-927832;R-MMU-927813;R-MMU-927889;R-MMU-927789"
R-MMU-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",3,112,0.012070266192477638,0.17154280746611605,0.27265273178544835,4,5,6.446621970087674E-4,10090,Mus musculus,"P62245;Q9JJI8;P47955","P62245;Q9JJI8;P47955","R-MMU-927836;R-MMU-927832;R-MMU-927813;R-MMU-927889"
R-MMU-450294,"MAP kinase activation",2,59,0.006358443797823041,0.17317929642738483,0.27265273178544835,3,29,0.003739040742650851,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-448424,"Interleukin-17 signaling",2,59,0.006358443797823041,0.17317929642738483,0.27265273178544835,3,29,0.003739040742650851,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-190840,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",1,15,0.0016165535079211122,0.17379112470377778,0.27265273178544835,1,2,2.5786487880350697E-4,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-190520"
R-MMU-392154,"Nitric oxide stimulates guanylate cyclase",1,15,0.0016165535079211122,0.17379112470377778,0.27265273178544835,1,3,3.8679731820526046E-4,10090,Mus musculus,"P0C605","P0C605","R-MMU-418442"
R-MMU-187577,"SCF(Skp2)-mediated degradation of p27/p21",2,60,0.006466214031684449,0.17770302113673808,0.27265273178544835,4,7,9.025270758122744E-4,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-187575;R-MMU-187574;R-MMU-187552;R-MMU-187545"
R-MMU-399956,"CRMPs in Sema3A signaling",1,16,0.0017243237417825196,0.18424876347804175,0.27265273178544835,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q62188","Q62188","R-MMU-399947;R-MMU-399951;R-MMU-399944"
R-MMU-9609523,"Insertion of tail-anchored proteins into the endoplasmic reticulum membrane",1,16,0.0017243237417825196,0.18424876347804175,0.27265273178544835,1,2,2.5786487880350697E-4,10090,Mus musculus,"Q9WV55","Q9WV55","R-MMU-9609921"
R-MMU-190872,"Transport of connexons to the plasma membrane",1,16,0.0017243237417825196,0.18424876347804175,0.27265273178544835,1,3,3.8679731820526046E-4,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-190520"
R-MMU-3000170,"Syndecan interactions",1,16,0.0017243237417825196,0.18424876347804175,0.27265273178544835,1,6,7.735946364105209E-4,10090,Mus musculus,"P29788","P29788","R-MMU-2731122"
R-MMU-193775,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",1,16,0.0017243237417825196,0.18424876347804175,0.27265273178544835,1,20,0.0025786487880350697,10090,Mus musculus,"O35074","O35074","R-MMU-193709"
R-MMU-8878166,"Transcriptional regulation by RUNX2",2,63,0.006789524733268671,0.1913806087449772,0.27265273178544835,3,12,0.0015471892728210418,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-8939688;R-MMU-8939706;R-MMU-8939801"
R-MMU-948021,"Transport to the Golgi and subsequent modification",4,178,0.019183101627330532,0.19184768405021735,0.27265273178544835,13,57,0.007349149045899948,10090,Mus musculus,"Q9Z1Z0;Q922F4;Q9JIF7;Q5XJY5","Q9Z1Z0;Q922F4;Q9JIF7;Q5XJY5","R-MMU-6809010;R-MMU-6807877;R-MMU-6807866;R-MMU-6809006;R-MMU-6809011;R-MMU-5694446;R-MMU-6807868;R-MMU-6809003;R-MMU-6807864;R-MMU-6807875;R-MMU-5694418;R-MMU-5694441;R-MMU-6807872"
R-MMU-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,17,0.0018320939756439271,0.19457514360978356,0.27265273178544835,1,8,0.0010314595152140279,10090,Mus musculus,"O35074","O35074","R-MMU-193845"
R-MMU-1169091,"Activation of NF-kappaB in B cells",2,64,0.006897294967130078,0.19597144123198673,0.27265273178544835,3,8,0.0010314595152140279,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-1168642;R-MMU-1168640;R-MMU-1168643"
R-MMU-1650814,"Collagen biosynthesis and modifying enzymes",2,64,0.006897294967130078,0.19597144123198673,0.27265273178544835,5,51,0.0065755544094894276,10090,Mus musculus,"Q60715;P24369","Q60715;P24369","R-MMU-8948226;R-MMU-1980233;R-MMU-2022073;R-MMU-1650808;R-MMU-8948230"
R-MMU-9663891,"Selective autophagy",2,65,0.007005065200991486,0.20057623912222455,0.27265273178544835,3,35,0.004512635379061372,10090,Mus musculus,"Q9QYA2;Q922F4","Q9QYA2;Q922F4","R-MMU-9646679;R-MMU-5205661;R-MMU-9646685"
R-MMU-8964315,"G beta:gamma signalling through BTK",1,18,0.0019398642095053346,0.2047718986810645,0.27265273178544835,3,3,3.8679731820526046E-4,10090,Mus musculus,"P62874","P62874","R-MMU-8964271;R-MMU-8964241;R-MMU-8964317"
R-MMU-74259,"Purine catabolism",1,18,0.0019398642095053346,0.2047718986810645,0.27265273178544835,2,28,0.0036101083032490976,10090,Mus musculus,"Q00519","Q00519","R-MMU-74247;R-MMU-74258"
R-MMU-392851,"Prostacyclin signalling through prostacyclin receptor",1,19,0.002047634443366742,0.2148406421162361,0.27265273178544835,1,2,2.5786487880350697E-4,10090,Mus musculus,"P62874","P62874","R-MMU-392870"
R-MMU-198753,"ERK/MAPK targets",1,19,0.002047634443366742,0.2148406421162361,0.27265273178544835,1,5,6.446621970087674E-4,10090,Mus musculus,"Q9D7X3","Q9D7X3","R-MMU-203797"
R-MMU-197264,"Nicotinamide salvaging",1,19,0.002047634443366742,0.2148406421162361,0.27265273178544835,1,12,0.0015471892728210418,10090,Mus musculus,"O35074","O35074","R-MMU-76496"
R-MMU-68949,"Orc1 removal from chromatin",2,70,0.007543916370298524,0.22377296426789617,0.27265273178544835,2,4,5.157297576070139E-4,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-68948;R-MMU-68946"
R-MMU-69202,"Cyclin E associated events during G1/S transition ",2,70,0.007543916370298524,0.22377296426789617,0.27265273178544835,4,18,0.0023207839092315627,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-187575;R-MMU-187574;R-MMU-187552;R-MMU-187545"
R-MMU-418217,"G beta:gamma signalling through PLC beta",1,20,0.0021554046772281495,0.22478296742858406,0.27265273178544835,2,2,2.5786487880350697E-4,10090,Mus musculus,"P62874","P62874","R-MMU-398040;R-MMU-398193"
R-MMU-5627123,"RHO GTPases activate PAKs",1,20,0.0021554046772281495,0.22478296742858406,0.27265273178544835,4,12,0.0015471892728210418,10090,Mus musculus,"P60766","P60766","R-MMU-8981931;R-MMU-8981926;R-MMU-2029456;R-MMU-5627775"
R-MMU-70895,"Branched-chain amino acid catabolism",1,20,0.0021554046772281495,0.22478296742858406,0.27265273178544835,2,21,0.002707581227436823,10090,Mus musculus,"O35855","O35855","R-MMU-70724;R-MMU-508179"
R-MMU-8856688,"Golgi-to-ER retrograde transport",3,129,0.013902360168121564,0.22648909770010783,0.27265273178544835,8,18,0.0023207839092315627,10090,Mus musculus,"Q922F4;Q9JIF7;Q5XJY5","Q922F4;Q9JIF7;Q5XJY5","R-MMU-6811418;R-MMU-6811426;R-MMU-6811427;R-MMU-6811417;R-MMU-8849350;R-MMU-6811412;R-MMU-6811423;R-MMU-8849353"
R-MMU-168164,"Toll Like Receptor 3 (TLR3) Cascade",2,71,0.007651686604159931,0.2284398403711948,0.27265273178544835,3,36,0.0046415678184631255,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-69656,"Cyclin A:Cdk2-associated events at S phase entry",2,72,0.007759456838021339,0.2331136622482708,0.27265273178544835,4,18,0.0023207839092315627,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-187575;R-MMU-187574;R-MMU-187552;R-MMU-187545"
R-MMU-5654738,"Signaling by FGFR2",2,72,0.007759456838021339,0.2331136622482708,0.27265273178544835,1,44,0.005673027333677153,10090,Mus musculus,"P17225;P49312","P17225;P49312","R-MMU-6803523"
R-MMU-500657,"Presynaptic function of Kainate receptors",1,21,0.0022631749110895573,0.23460044846391626,0.27265273178544835,1,2,2.5786487880350697E-4,10090,Mus musculus,"P62874","P62874","R-MMU-500717"
R-MMU-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",2,73,0.007867227071882745,0.23779351820620687,0.27265273178544835,4,10,0.0012893243940175349,10090,Mus musculus,"Q922F4;Q9R1P1","Q922F4;Q9R1P1","R-MMU-8852280;R-MMU-8852306;R-MMU-8852298;R-MMU-8852354"
R-MMU-5687128,"MAPK6/MAPK4 signaling",2,74,0.007974997305744153,0.24247851810716947,0.27265273178544835,3,27,0.003481175863847344,10090,Mus musculus,"Q9R1P1;P60766","Q9R1P1;P60766","R-MMU-389788;R-MMU-5627775;R-MMU-5687112"
R-MMU-975871,"MyD88 cascade initiated on plasma membrane",2,74,0.007974997305744153,0.24247851810716947,0.27265273178544835,3,44,0.005673027333677153,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-168142,"Toll Like Receptor 10 (TLR10) Cascade",2,74,0.007974997305744153,0.24247851810716947,0.27265273178544835,3,44,0.005673027333677153,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-168176,"Toll Like Receptor 5 (TLR5) Cascade",2,74,0.007974997305744153,0.24247851810716947,0.27265273178544835,3,44,0.005673027333677153,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-392170,"ADP signalling through P2Y purinoceptor 12",1,22,0.0023709451449509646,0.24429463964125875,0.27265273178544835,3,4,5.157297576070139E-4,10090,Mus musculus,"P62874","P62874","R-MMU-392187;R-MMU-392195;R-MMU-392202"
R-MMU-5205685,"PINK1-PRKN Mediated Mitophagy",1,22,0.0023709451449509646,0.24429463964125875,0.27265273178544835,1,8,0.0010314595152140279,10090,Mus musculus,"Q9QYA2","Q9QYA2","R-MMU-5205661"
R-MMU-168179,"Toll Like Receptor TLR1:TLR2 Cascade",2,75,0.008082767539605561,0.24716779297710967,0.27265273178544835,3,45,0.005801959773078907,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",2,75,0.008082767539605561,0.24716779297710967,0.27265273178544835,3,45,0.005801959773078907,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-181438,"Toll Like Receptor 2 (TLR2) Cascade",2,75,0.008082767539605561,0.24716779297710967,0.27265273178544835,3,45,0.005801959773078907,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-168188,"Toll Like Receptor TLR6:TLR2 Cascade",2,75,0.008082767539605561,0.24716779297710967,0.27265273178544835,3,45,0.005801959773078907,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-194840,"Rho GTPase cycle",3,136,0.014656751805151417,0.25004546934487926,0.27265273178544835,4,4,5.157297576070139E-4,10090,Mus musculus,"P84096;Q61599;P60766","P84096;Q61599;P60766","R-MMU-194922;R-MMU-194913;R-MMU-194854;R-MMU-195146"
R-MMU-1168372,"Downstream signaling events of B Cell Receptor (BCR)",2,76,0.008190537773466969,0.2518604946208224,0.27265273178544835,3,10,0.0012893243940175349,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-1168642;R-MMU-1168640;R-MMU-1168643"
R-MMU-211897,"Cytochrome P450 - arranged by substrate type",2,76,0.008190537773466969,0.2518604946208224,0.27265273178544835,9,58,0.007478081485301702,10090,Mus musculus,"Q64462;O35074","Q64462;O35074","R-MMU-193709;R-MMU-211962;R-MMU-215526;R-MMU-193845;R-MMU-192157;R-MMU-211924;R-MMU-211873;R-MMU-76496;R-MMU-76466"
R-MMU-418346,"Platelet homeostasis",2,76,0.008190537773466969,0.2518604946208224,0.27265273178544835,2,22,0.0028365136668385767,10090,Mus musculus,"P62874;P0C605","P62874;P0C605","R-MMU-418442;R-MMU-392870"
R-MMU-2029482,"Regulation of actin dynamics for phagocytic cup formation",3,137,0.014764522039012825,0.25344244234276414,0.27265273178544835,3,11,0.0014182568334192883,10090,Mus musculus,"Q9WV32;Q9R0Q6;P60766","Q9WV32;Q9R0Q6;P60766","R-MMU-2029454;R-MMU-2029456;R-MMU-2029476"
R-MMU-400042,"Adrenaline,noradrenaline inhibits insulin secretion",1,23,0.002478715378812372,0.2538670761905306,0.27265273178544835,3,4,5.157297576070139E-4,10090,Mus musculus,"P62874","P62874","R-MMU-400097;R-MMU-400037;R-MMU-400092"
R-MMU-166208,"mTORC1-mediated signalling",1,23,0.002478715378812372,0.2538670761905306,0.27265273178544835,2,7,9.025270758122744E-4,10090,Mus musculus,"Q9D1L9","Q9D1L9","R-MMU-165692;R-MMU-165718"
R-MMU-112409,"RAF-independent MAPK1/3 activation",1,23,0.002478715378812372,0.2538670761905306,0.27265273178544835,2,12,0.0015471892728210418,10090,Mus musculus,"Q62048","Q62048","R-MMU-5674387;R-MMU-5675206"
R-MMU-8956321,"Nucleotide salvage",1,23,0.002478715378812372,0.2538670761905306,0.27265273178544835,1,21,0.002707581227436823,10090,Mus musculus,"P00493","P00493","R-MMU-74215"
R-MMU-140837,"Intrinsic Pathway of Fibrin Clot Formation",1,23,0.002478715378812372,0.2538670761905306,0.27265273178544835,1,22,0.0028365136668385767,10090,Mus musculus,"O88947","O88947","R-MMU-158164"
R-MMU-163685,"Integration of energy metabolism",2,77,0.008298308007328377,0.2565557952431934,0.27265273178544835,5,31,0.003996905621454358,10090,Mus musculus,"Q8BRK8;P62874","Q8BRK8;P62874","R-MMU-400097;R-MMU-381612;R-MMU-400037;R-MMU-400092;R-MMU-163664"
R-MMU-6781827,"Transcription-Coupled Nucleotide Excision Repair (TC-NER)",2,77,0.008298308007328377,0.2565557952431934,0.27265273178544835,1,16,0.0020629190304280558,10090,Mus musculus,"P61202;Q99LD4","P61202;Q99LD4","R-MMU-6781833"
R-MMU-428930,"Thromboxane signalling through TP receptor",1,24,0.0025864856126737797,0.2633192743874364,0.27265273178544835,6,8,0.0010314595152140279,10090,Mus musculus,"P62874","P62874","R-MMU-428749;R-MMU-428917;R-MMU-428909;R-MMU-428752;R-MMU-428918;R-MMU-428750"
R-MMU-3371571,"HSF1-dependent transactivation",1,24,0.0025864856126737797,0.2633192743874364,0.27265273178544835,2,7,9.025270758122744E-4,10090,Mus musculus,"P17156","P17156","R-MMU-3371554;R-MMU-5082384"
R-MMU-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",1,24,0.0025864856126737797,0.2633192743874364,0.27265273178544835,3,11,0.0014182568334192883,10090,Mus musculus,"Q64462","Q64462","R-MMU-2161792;R-MMU-2161745;R-MMU-211873"
R-MMU-5358351,"Signaling by Hedgehog",3,140,0.015087832740597048,0.2636731576280267,0.27265273178544835,10,53,0.006833419288292934,10090,Mus musculus,"Q922F4;Q9WTX6;Q9R1P1","Q922F4;Q9WTX6;Q9R1P1","R-MMU-5610742;R-MMU-5610754;R-MMU-5610758;R-MMU-5635868;R-MMU-5610733;R-MMU-5610746;R-MMU-5610767;R-MMU-5610760;R-MMU-5362448;R-MMU-5635854"
R-MMU-195253,"Degradation of beta-catenin by the destruction complex",2,79,0.00851384847505119,0.2659509820142747,0.27265273178544835,3,16,0.0020629190304280558,10090,Mus musculus,"Q9WTX6;Q9R1P1","Q9WTX6;Q9R1P1","R-MMU-2130279;R-MMU-2130282;R-MMU-2130286"
R-MMU-975138,"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",2,79,0.00851384847505119,0.2659509820142747,0.27265273178544835,3,44,0.005673027333677153,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",2,80,0.008621618708912598,0.2706493112497037,0.27265273178544835,3,46,0.00593089221248066,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-975155,"MyD88 dependent cascade initiated on endosome",2,80,0.008621618708912598,0.2706493112497037,0.27265273178544835,3,46,0.00593089221248066,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-392451,"G beta:gamma signalling through PI3Kgamma",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,2,4,5.157297576070139E-4,10090,Mus musculus,"P62874","P62874","R-MMU-392295;R-MMU-392300"
R-MMU-211935,"Fatty acids",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,2,4,5.157297576070139E-4,10090,Mus musculus,"Q64462","Q64462","R-MMU-211924;R-MMU-76466"
R-MMU-525793,"Myogenesis",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,1,5,6.446621970087674E-4,10090,Mus musculus,"P60766","P60766","R-MMU-448958"
R-MMU-418592,"ADP signalling through P2Y purinoceptor 1",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,1,5,6.446621970087674E-4,10090,Mus musculus,"P62874","P62874","R-MMU-418576"
R-MMU-373752,"Netrin-1 signaling",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,2,19,0.002449716348633316,10090,Mus musculus,"P60766","P60766","R-MMU-418850;R-MMU-418874"
R-MMU-8963899,"Plasma lipoprotein remodeling",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,1,24,0.0030943785456420837,10090,Mus musculus,"P20918","P20918","R-MMU-176879"
R-MMU-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,25,0.002694255846535187,0.27265273178544835,0.27265273178544835,1,29,0.003739040742650851,10090,Mus musculus,"O35074","O35074","R-MMU-192157"
R-MMU-8955332,"Carboxyterminal post-translational modifications of tubulin",1,26,0.0028020260803965943,0.28186892744503234,0.28186892744503234,2,2,2.5786487880350697E-4,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-8865774;R-MMU-8867370"
R-MMU-77387,"Insulin receptor recycling",1,26,0.0028020260803965943,0.28186892744503234,0.28186892744503234,2,4,5.157297576070139E-4,10090,Mus musculus,"P50516","P50516","R-MMU-74723;R-MMU-5252133"
R-MMU-9668328,"Sealing of the nuclear envelope (NE) by ESCRT-III",1,26,0.0028020260803965943,0.28186892744503234,0.28186892744503234,1,5,6.446621970087674E-4,10090,Mus musculus,"Q922F4","Q922F4","R-MMU-9668419"
R-MMU-211958,"Miscellaneous substrates",1,26,0.0028020260803965943,0.28186892744503234,0.28186892744503234,1,5,6.446621970087674E-4,10090,Mus musculus,"Q64462","Q64462","R-MMU-211962"
R-MMU-189445,"Metabolism of porphyrins",1,26,0.0028020260803965943,0.28186892744503234,0.28186892744503234,1,30,0.0038679731820526046,10090,Mus musculus,"P51175","P51175","R-MMU-189423"
R-MMU-198725,"Nuclear Events (kinase and transcription factor activation)",1,27,0.002909796314258002,0.2909693221599958,0.2909693221599958,1,12,0.0015471892728210418,10090,Mus musculus,"Q9D7X3","Q9D7X3","R-MMU-203797"
R-MMU-168138,"Toll Like Receptor 9 (TLR9) Cascade",2,85,0.009160469878219635,0.29411887045660556,0.29411887045660556,3,50,0.006446621970087674,10090,Mus musculus,"Q9WTX6;Q9D7X3","Q9WTX6;Q9D7X3","R-MMU-5684248;R-MMU-203797;R-MMU-5684250"
R-MMU-190236,"Signaling by FGFR",2,85,0.009160469878219635,0.29411887045660556,0.29411887045660556,1,138,0.01779267663744198,10090,Mus musculus,"P17225;P49312","P17225;P49312","R-MMU-6803523"
R-MMU-202040,"G-protein activation",1,28,0.0030175665481194094,0.2999553586811755,0.2999553586811755,5,6,7.735946364105209E-4,10090,Mus musculus,"P62874","P62874","R-MMU-167429;R-MMU-167419;R-MMU-112271;R-MMU-167408;R-MMU-167433"
R-MMU-211976,"Endogenous sterols",1,28,0.0030175665481194094,0.2999553586811755,0.2999553586811755,3,18,0.0023207839092315627,10090,Mus musculus,"O35074","O35074","R-MMU-193709;R-MMU-193845;R-MMU-192157"
R-MMU-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",1,28,0.0030175665481194094,0.2999553586811755,0.2999553586811755,1,12,0.0015471892728210418,10090,Mus musculus,"O70310","O70310","R-MMU-2534087"
R-MMU-450282,"MAPK targets/ Nuclear events mediated by MAP kinases",1,28,0.0030175665481194094,0.2999553586811755,0.2999553586811755,1,14,0.0018050541516245488,10090,Mus musculus,"Q9D7X3","Q9D7X3","R-MMU-203797"
