Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-MMU-2022923,"Dermatan sulfate biosynthesis",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,4,4,5.157297576070139E-4,10090,Mus musculus,"P28653","P28653","R-MMU-2022063;R-MMU-2022052;R-MMU-2022065;R-MMU-2022061"
R-MMU-2468052,"Establishment of Sister Chromatid Cohesion",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,4,4,5.157297576070139E-4,10090,Mus musculus,"Q9CU62","Q9CU62","R-MMU-2468039;R-MMU-2468041;R-MMU-2473152;R-MMU-2473151"
R-MMU-5357786,"TNFR1-induced proapoptotic signaling",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"P35123","P35123","R-MMU-140978"
R-MMU-416572,"Sema4D induced cell migration and growth-cone collapse",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"P70335","P70335","R-MMU-419049"
R-MMU-390247,"Beta-oxidation of very long chain fatty acids",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,2,11,0.0014182568334192883,10090,Mus musculus,"Q9DBM2","Q9DBM2","R-MMU-6809263;R-MMU-6809264"
R-MMU-5689877,"Josephin domain DUBs",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,1,6,7.735946364105209E-4,10090,Mus musculus,"P54726","P54726","R-MMU-5688786"
R-MMU-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",1,11,0.0011854725724754823,0.12024074825235609,0.1962612586740593,3,26,0.0033522434244455906,10090,Mus musculus,"P19221","P19221","R-MMU-159728;R-MMU-159843;R-MMU-159826"
R-MMU-199991,"Membrane Trafficking",10,564,0.060782411897833816,0.12144460121104705,0.1962612586740593,38,183,0.023594636410520887,10090,Mus musculus,"Q9QZE5;Q922F4;Q91W90;Q9D6F9;Q60823;Q9JIF7;P47753;Q3UQN2;Q8BMG7;Q6PAR5","Q9QZE5;Q922F4;Q91W90;Q9D6F9;Q60823;Q9JIF7;P47753;Q3UQN2;Q8BMG7;Q6PAR5","R-MMU-6809010;R-MMU-8866283;R-MMU-8850041;R-MMU-8867754;R-MMU-8867756;R-MMU-8933446;R-MMU-6809011;R-MMU-6811412;R-MMU-6811423;R-MMU-8877311;R-MMU-8869438;R-MMU-8850040;R-MMU-6807875;R-MMU-8849350;R-MMU-6807872;R-MMU-190520;R-MMU-8856808;R-MMU-8871193;R-MMU-6811418;R-MMU-6807877;R-MMU-6809006;R-MMU-432712;R-MMU-8856813;R-MMU-432706;R-MMU-8871194;R-MMU-429815;R-MMU-8862280;R-MMU-432707;R-MMU-6809003;R-MMU-432688;R-MMU-6811426;R-MMU-8875320;R-MMU-6811427;R-MMU-6811417;R-MMU-8877998;R-MMU-8868071;R-MMU-8849353;R-MMU-8868072"
R-MMU-5620924,"Intraflagellar transport",2,52,0.005604052160793189,0.12326060216790247,0.1962612586740593,6,10,0.0012893243940175349,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-5625416;R-MMU-5624952;R-MMU-5625421;R-MMU-5625424;R-MMU-5624949;R-MMU-5625426"
R-MMU-373755,"Semaphorin interactions",2,52,0.005604052160793189,0.12326060216790247,0.1962612586740593,4,27,0.003481175863847344,10090,Mus musculus,"Q62188;P70335","Q62188;P70335","R-MMU-399947;R-MMU-419049;R-MMU-399951;R-MMU-399944"
R-MMU-69206,"G1/S Transition",3,106,0.011423644789309193,0.12693219421038515,0.1962612586740593,2,29,0.003739040742650851,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-198613;R-MMU-187574"
R-MMU-8941858,"Regulation of RUNX3 expression and activity",2,53,0.005711822394654596,0.12712209236792382,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-8952408"
R-MMU-392499,"Metabolism of proteins",24,1634,0.1760965621295398,0.12999318269308713,0.1962612586740593,46,585,0.07542547705002578,10090,Mus musculus,"Q9QZE5;Q9CQL5;Q922F4;P99026;Q9ERU9;Q9JIF7;Q8VCM5;P19221;Q9ER35;P54726;O70362;Q8VCM7;P35123;Q62165;P11276;Q9CU62;F6ZDS4;Q9R0P9;Q8BY87;Q3UDE2;O35226;Q9D6F9;P47753;P01027","Q9QZE5;Q9CQL5;Q922F4;P99026;Q9ERU9;Q9JIF7;Q8VCM5;P19221;Q9ER35;P54726;O70362;Q8VCM7;P35123;Q62165;P11276;Q9CU62;F6ZDS4;Q9R0P9;Q8BY87;Q3UDE2;O35226;Q9D6F9;P47753;P01027","R-MMU-8956140;R-MMU-5419273;R-MMU-8956184;R-MMU-6809010;R-MMU-4551679;R-MMU-8869456;R-MMU-8879117;R-MMU-5617037;R-MMU-6809011;R-MMU-5419281;R-MMU-5689539;R-MMU-8867370;R-MMU-3000348;R-MMU-5665871;R-MMU-3108212;R-MMU-5419271;R-MMU-4655355;R-MMU-6807875;R-MMU-6788867;R-MMU-6807872;R-MMU-4615872;R-MMU-5696947;R-MMU-5228508;R-MMU-6807877;R-MMU-8865774;R-MMU-8931648;R-MMU-5419261;R-MMU-6809006;R-MMU-8952289;R-MMU-5419264;R-MMU-5696872;R-MMU-5228523;R-MMU-4551649;R-MMU-8931653;R-MMU-6809003;R-MMU-159728;R-MMU-159843;R-MMU-3000399;R-MMU-159826;R-MMU-5690319;R-MMU-4570493;R-MMU-5688786;R-MMU-8940388;R-MMU-5665854;R-MMU-3000411;R-MMU-4615987"
R-MMU-418457,"cGMP effects",1,12,0.0012932428063368898,0.13043362817796267,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"P0C605","P0C605","R-MMU-418442"
R-MMU-9614399,"Regulation of localization of FOXO transcription factors",1,12,0.0012932428063368898,0.13043362817796267,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"Q60823","Q60823","R-MMU-199299"
R-MMU-1358803,"Downregulation of ERBB2:ERBB3 signaling",1,12,0.0012932428063368898,0.13043362817796267,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"Q60823","Q60823","R-MMU-1358791"
R-MMU-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",1,12,0.0012932428063368898,0.13043362817796267,0.1962612586740593,1,11,0.0014182568334192883,10090,Mus musculus,"Q9JHU9","Q9JHU9","R-MMU-1855178"
R-MMU-2162123,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",1,12,0.0012932428063368898,0.13043362817796267,0.1962612586740593,1,17,0.002191851469829809,10090,Mus musculus,"O35074","O35074","R-MMU-76496"
R-MMU-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",2,54,0.005819592628516004,0.13101218405034487,0.1962612586740593,2,6,7.735946364105209E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-8854071;R-MMU-8854044"
R-MMU-4641257,"Degradation of AXIN",2,54,0.005819592628516004,0.13101218405034487,0.1962612586740593,2,8,0.0010314595152140279,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-3640874;R-MMU-4641256"
R-MMU-4551638,"SUMOylation of chromatin organization proteins",2,54,0.005819592628516004,0.13101218405034487,0.1962612586740593,2,13,0.0016761217122227953,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-4615872;R-MMU-4615987"
R-MMU-9648025,"EML4 and NUDC in mitotic spindle formation",3,109,0.011746955490893416,0.13475051632012713,0.1962612586740593,2,4,5.157297576070139E-4,10090,Mus musculus,"Q922F4;Q9ERU9;Q9D6F9","Q922F4;Q9ERU9;Q9D6F9","R-MMU-9648114;R-MMU-9648017"
R-MMU-5610780,"Degradation of GLI1 by the proteasome",2,55,0.005927362862377411,0.13492971496490092,0.1962612586740593,2,5,6.446621970087674E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5610758;R-MMU-5610760"
R-MMU-450408,"AUF1 (hnRNP D0) binds and destabilizes mRNA",2,55,0.005927362862377411,0.13492971496490092,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-450466"
R-MMU-69541,"Stabilization of p53",2,55,0.005927362862377411,0.13492971496490092,0.1962612586740593,1,15,0.0019339865910263023,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-264458"
R-MMU-4641258,"Degradation of DVL",2,56,0.006035133096238819,0.13887354547209219,0.1962612586740593,2,7,9.025270758122744E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-1504193;R-MMU-4641260"
R-MMU-983189,"Kinesins",2,56,0.006035133096238819,0.13887354547209219,0.1962612586740593,2,9,0.0011603919546157814,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-983259;R-MMU-983266"
R-MMU-68884,"Mitotic Telophase/Cytokinesis",1,13,0.0014010130401982972,0.14050949442464122,0.1962612586740593,2,4,5.157297576070139E-4,10090,Mus musculus,"Q9CU62","Q9CU62","R-MMU-2470935;R-MMU-2468040"
R-MMU-75205,"Dissolution of Fibrin Clot",1,13,0.0014010130401982972,0.14050949442464122,0.1962612586740593,5,18,0.0023207839092315627,10090,Mus musculus,"Q9ESB3","Q9ESB3","R-MMU-158941;R-MMU-158721;R-MMU-158982;R-MMU-158925;R-MMU-158722"
R-MMU-5610785,"GLI3 is processed to GLI3R by the proteasome",2,57,0.006142903330100227,0.142842558183639,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5610754"
R-MMU-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",2,57,0.006142903330100227,0.142842558183639,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5607731"
R-MMU-5676590,"NIK-->noncanonical NF-kB signaling",2,57,0.006142903330100227,0.142842558183639,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5607731"
R-MMU-6807070,"PTEN Regulation",3,113,0.012178036426339045,0.14542780752244677,0.1962612586740593,2,21,0.002707581227436823,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-8850992;R-MMU-8948757"
R-MMU-5621481,"C-type lectin receptors (CLRs)",3,113,0.012178036426339045,0.14542780752244677,0.1962612586740593,4,52,0.006704486848891181,10090,Mus musculus,"O35226;P99026;Q9EPB4","O35226;P99026;Q9EPB4","R-MMU-5607731;R-MMU-5607724;R-MMU-5660663;R-MMU-5660662"
R-MMU-1640170,"Cell Cycle",10,587,0.06326112727664619,0.1459856121185361,0.1962612586740593,61,330,0.04254770500257865,10090,Mus musculus,"Q8K1R7;Q99JX3;O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q60823;Q9CU62;F6ZDS4","Q8K1R7;Q99JX3;O35226;Q922F4;P99026;Q9ERU9;Q9D6F9;Q60823;Q9CU62;F6ZDS4","R-MMU-2984220;R-MMU-174255;R-MMU-198613;R-MMU-174105;R-MMU-2473151;R-MMU-2984226;R-MMU-264458;R-MMU-9668419;R-MMU-380316;R-MMU-174202;R-MMU-2467811;R-MMU-380508;R-MMU-2574845;R-MMU-380455;R-MMU-2574840;R-MMU-375302;R-MMU-68948;R-MMU-2468041;R-MMU-2484822;R-MMU-9648017;R-MMU-2466068;R-MMU-3000310;R-MMU-2468039;R-MMU-2473152;R-MMU-380272;R-MMU-69600;R-MMU-3000319;R-MMU-69016;R-MMU-75825;R-MMU-2468040;R-MMU-2470935;R-MMU-8853419;R-MMU-8852306;R-MMU-8853405;R-MMU-141439;R-MMU-8852280;R-MMU-141422;R-MMU-188191;R-MMU-9648114;R-MMU-2468287;R-MMU-141409;R-MMU-2468293;R-MMU-8852298;R-MMU-141431;R-MMU-8854071;R-MMU-2545203;R-MMU-174058;R-MMU-2467809;R-MMU-380311;R-MMU-2545253;R-MMU-2422927;R-MMU-380283;R-MMU-1638821;R-MMU-1638803;R-MMU-2467794;R-MMU-187574;R-MMU-2990882;R-MMU-380303;R-MMU-8852354;R-MMU-8854044;R-MMU-380294"
R-MMU-68827,"CDT1 association with the CDC6:ORC:origin complex",2,58,0.0062506735639616335,0.1468356576081402,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-68825"
R-MMU-351202,"Metabolism of polyamines",2,58,0.0062506735639616335,0.1468356576081402,0.1962612586740593,1,15,0.0019339865910263023,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-353125"
R-MMU-3371568,"Attenuation phase",1,14,0.0015087832740597047,0.15046967789135535,0.1962612586740593,2,4,5.157297576070139E-4,10090,Mus musculus,"P17156","P17156","R-MMU-3371554;R-MMU-5082384"
R-MMU-2024101,"CS/DS degradation",1,14,0.0015087832740597047,0.15046967789135535,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"P28653","P28653","R-MMU-2022056"
R-MMU-6804759,"Regulation of TP53 Activity through Association with Co-factors",1,14,0.0015087832740597047,0.15046967789135535,0.1962612586740593,1,9,0.0011603919546157814,10090,Mus musculus,"Q60823","Q60823","R-MMU-6805785"
R-MMU-9007101,"Rab regulation of trafficking",3,115,0.012393576894061861,0.15086903596834556,0.1962612586740593,4,33,0.004254770500257865,10090,Mus musculus,"Q60823;Q8BMG7;Q6PAR5","Q60823;Q8BMG7;Q6PAR5","R-MMU-8877311;R-MMU-8875320;R-MMU-8933446;R-MMU-8877998"
R-MMU-1280218,"Adaptive Immune System",13,815,0.0878327405970471,0.15249878512702342,0.1962612586740593,31,214,0.027591542031975246,10090,Mus musculus,"Q61830;Q922F4;P99026;Q60823;Q69ZR2;Q91XL9;O35226;P01837;Q9D6F9;O89017;P47753;P01027;P0C605","Q61830;Q922F4;P99026;Q60823;Q69ZR2;Q91XL9;O35226;P01837;Q9D6F9;O89017;P47753;P01027;P0C605","R-MMU-983696;R-MMU-1236955;R-MMU-9606151;R-MMU-983707;R-MMU-983156;R-MMU-1236940;R-MMU-983157;R-MMU-199518;R-MMU-2213248;R-MMU-199161;R-MMU-983703;R-MMU-983140;R-MMU-1168640;R-MMU-389756;R-MMU-5690701;R-MMU-5690740;R-MMU-5690702;R-MMU-2317314;R-MMU-2317332;R-MMU-2130336;R-MMU-983150;R-MMU-198270;R-MMU-198640;R-MMU-983700;R-MMU-1112666;R-MMU-1236970;R-MMU-5607724;R-MMU-1236941;R-MMU-983147;R-MMU-913996;R-MMU-390329"
R-MMU-8957275,"Post-translational protein phosphorylation",3,116,0.012501347127923267,0.15361417108954223,0.1962612586740593,1,1,1.2893243940175349E-4,10090,Mus musculus,"P01027;Q8VCM7;P11276","P01027;Q8VCM7;P11276","R-MMU-8952289"
R-MMU-187577,"SCF(Skp2)-mediated degradation of p27/p21",2,60,0.006466214031684449,0.15488984202435496,0.1962612586740593,1,7,9.025270758122744E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-187574"
R-MMU-4608870,"Asymmetric localization of PCP proteins",2,61,0.006573984265545856,0.15894884239948648,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-4608855"
R-MMU-2168880,"Scavenging of heme from plasma",3,118,0.012716887595646082,0.15915187925055285,0.1962612586740593,10,12,0.0015471892728210418,10090,Mus musculus,"Q61646;P01837;Q91X72","Q61646;P01837;Q91X72","R-MMU-2168889;R-MMU-2230983;R-MMU-2168887;R-MMU-2168886;R-MMU-2230938;R-MMU-2168883;R-MMU-2168884;R-MMU-2203516;R-MMU-2168885;R-MMU-2168897"
R-MMU-392154,"Nitric oxide stimulates guanylate cyclase",1,15,0.0016165535079211122,0.16031549448081606,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"P0C605","P0C605","R-MMU-418442"
R-MMU-392517,"Rap1 signalling",1,15,0.0016165535079211122,0.16031549448081606,0.1962612586740593,1,7,9.025270758122744E-4,10090,Mus musculus,"P0C605","P0C605","R-MMU-913996"
R-MMU-400685,"Sema4D in semaphorin signaling",1,15,0.0016165535079211122,0.16031549448081606,0.1962612586740593,1,10,0.0012893243940175349,10090,Mus musculus,"P70335","P70335","R-MMU-419049"
R-MMU-69275,"G2/M Transition",4,181,0.019506412328914754,0.16094111199433714,0.1962612586740593,18,64,0.008251676121712223,10090,Mus musculus,"O35226;Q922F4;P99026;Q9D6F9","O35226;Q922F4;P99026;Q9D6F9","R-MMU-8853419;R-MMU-8854071;R-MMU-8852306;R-MMU-8853405;R-MMU-380311;R-MMU-8852280;R-MMU-380283;R-MMU-3000310;R-MMU-8852298;R-MMU-380272;R-MMU-2574845;R-MMU-380303;R-MMU-8852354;R-MMU-3000319;R-MMU-8854044;R-MMU-380294;R-MMU-380455;R-MMU-2574840"
R-MMU-983231,"Factors involved in megakaryocyte development and platelet production",3,119,0.01282465782950749,0.16194381207400088,0.1962612586740593,4,28,0.0036101083032490976,10090,Mus musculus,"Q922F4;Q9D6F9;P47753","Q922F4;Q9D6F9;P47753","R-MMU-983259;R-MMU-879459;R-MMU-983266;R-MMU-994148"
R-MMU-5358346,"Hedgehog ligand biogenesis",2,62,0.006681754499407264,0.16302775958079685,0.1962612586740593,1,13,0.0016761217122227953,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5362448"
R-MMU-453274,"Mitotic G2-G2/M phases",4,183,0.01972195279663757,0.16538411070149284,0.1962612586740593,18,66,0.00850954100051573,10090,Mus musculus,"O35226;Q922F4;P99026;Q9D6F9","O35226;Q922F4;P99026;Q9D6F9","R-MMU-8853419;R-MMU-8854071;R-MMU-8852306;R-MMU-8853405;R-MMU-380311;R-MMU-8852280;R-MMU-380283;R-MMU-3000310;R-MMU-8852298;R-MMU-380272;R-MMU-2574845;R-MMU-380303;R-MMU-8852354;R-MMU-3000319;R-MMU-8854044;R-MMU-380294;R-MMU-380455;R-MMU-2574840"
R-MMU-174084,"Autodegradation of Cdh1 by Cdh1:APC/C",2,63,0.006789524733268671,0.1671256024221206,0.1962612586740593,1,2,2.5786487880350697E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-174058"
R-MMU-8878166,"Transcriptional regulation by RUNX2",2,63,0.006789524733268671,0.1671256024221206,0.1962612586740593,1,12,0.0015471892728210418,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-8939801"
R-MMU-399956,"CRMPs in Sema3A signaling",1,16,0.0017243237417825196,0.17004824526680418,0.1962612586740593,3,3,3.8679731820526046E-4,10090,Mus musculus,"Q62188","Q62188","R-MMU-399947;R-MMU-399951;R-MMU-399944"
R-MMU-193775,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",1,16,0.0017243237417825196,0.17004824526680418,0.1962612586740593,1,20,0.0025786487880350697,10090,Mus musculus,"O35074","O35074","R-MMU-193709"
R-MMU-196757,"Metabolism of folate and pterines",1,16,0.0017243237417825196,0.17004824526680418,0.1962612586740593,1,28,0.0036101083032490976,10090,Mus musculus,"Q8K009","Q8K009","R-MMU-6808487"
R-MMU-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",3,122,0.013147968531091712,0.17040809672008528,0.1962612586740593,1,6,7.735946364105209E-4,10090,Mus musculus,"P01027;Q8VCM7;P11276","P01027;Q8VCM7;P11276","R-MMU-8952289"
R-MMU-1169091,"Activation of NF-kappaB in B cells",2,64,0.006897294967130078,0.1712413996527662,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-1168640"
R-MMU-69563,"p53-Dependent G1 DNA Damage Response",2,64,0.006897294967130078,0.1712413996527662,0.1962612586740593,1,18,0.0023207839092315627,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-264458"
R-MMU-69580,"p53-Dependent G1/S DNA damage checkpoint",2,64,0.006897294967130078,0.1712413996527662,0.1962612586740593,1,18,0.0023207839092315627,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-264458"
R-MMU-1234176,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",2,65,0.007005065200991486,0.1753741995574648,0.1962612586740593,1,10,0.0012893243940175349,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-1234159"
R-MMU-9663891,"Selective autophagy",2,65,0.007005065200991486,0.1753741995574648,0.1962612586740593,2,35,0.004512635379061372,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-9646679;R-MMU-9646685"
R-MMU-2995410,"Nuclear Envelope (NE) Reassembly",2,65,0.007005065200991486,0.1753741995574648,0.1962612586740593,1,19,0.002449716348633316,10090,Mus musculus,"Q922F4;Q9D6F9","Q922F4;Q9D6F9","R-MMU-9668419"
R-MMU-69615,"G1/S DNA Damage Checkpoints",2,66,0.007112835434852894,0.17952306966092912,0.1962612586740593,2,21,0.002707581227436823,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-264458;R-MMU-69600"
R-MMU-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,17,0.0018320939756439271,0.17966921665973468,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"O35074","O35074","R-MMU-193845"
R-MMU-174154,"APC/C:Cdc20 mediated degradation of Securin",2,67,0.007220605668714301,0.18368709641701164,0.1962612586740593,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-174202"
R-MMU-5658442,"Regulation of RAS by GAPs",2,67,0.007220605668714301,0.18368709641701164,0.1962612586740593,1,5,6.446621970087674E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-5658430"
R-MMU-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",2,67,0.007220605668714301,0.18368709641701164,0.1962612586740593,1,8,0.0010314595152140279,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-8957265"
R-MMU-68867,"Assembly of the pre-replicative complex",2,67,0.007220605668714301,0.18368709641701164,0.1962612586740593,1,12,0.0015471892728210418,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-68825"
R-MMU-3858494,"Beta-catenin independent WNT signaling",3,127,0.01368681970039875,0.18479117676858514,0.1962612586740593,2,31,0.003996905621454358,10090,Mus musculus,"O35226;P99026;Q05144","O35226;P99026;Q05144","R-MMU-4608855;R-MMU-3858475"
R-MMU-446353,"Cell-extracellular matrix interactions",1,18,0.0019398642095053346,0.18917968057038836,0.1962612586740593,1,10,0.0012893243940175349,10090,Mus musculus,"Q8VHX6","Q8VHX6","R-MMU-430347"
R-MMU-5686938,"Regulation of TLR by endogenous ligand",1,18,0.0019398642095053346,0.18917968057038836,0.1962612586740593,1,12,0.0015471892728210418,10090,Mus musculus,"Q8VCM7","Q8VCM7","R-MMU-8870678"
R-MMU-68877,"Mitotic Prometaphase",4,194,0.02090742536911305,0.19058035240888838,0.1962612586740593,13,17,0.002191851469829809,10090,Mus musculus,"Q922F4;Q9ERU9;Q9D6F9;Q9CU62","Q922F4;Q9ERU9;Q9D6F9;Q9CU62","R-MMU-375302;R-MMU-2484822;R-MMU-9648017;R-MMU-2545253;R-MMU-380316;R-MMU-9648114;R-MMU-2466068;R-MMU-1638821;R-MMU-1638803;R-MMU-2468287;R-MMU-2467794;R-MMU-2468293;R-MMU-380508"
R-MMU-446203,"Asparagine N-linked glycosylation",5,264,0.028451341739411575,0.19477441048359734,0.1962612586740593,7,113,0.014569365652398143,10090,Mus musculus,"Q9QZE5;Q922F4;Q9D6F9;Q9JIF7;P47753","Q9QZE5;Q922F4;Q9D6F9;Q9JIF7;P47753","R-MMU-6809003;R-MMU-6809010;R-MMU-6807877;R-MMU-6809006;R-MMU-6807875;R-MMU-6809011;R-MMU-6807872"
R-MMU-68949,"Orc1 removal from chromatin",2,70,0.007543916370298524,0.1962612586740593,0.1962612586740593,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-68948"
R-MMU-1234174,"Cellular response to hypoxia",2,70,0.007543916370298524,0.1962612586740593,0.1962612586740593,1,14,0.0018050541516245488,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-1234159"
R-MMU-453279,"Mitotic G1 phase and G1/S transition",3,131,0.01411790063584438,0.1965234011413981,0.1965234011413981,2,52,0.006704486848891181,10090,Mus musculus,"O35226;P99026;Q60823","O35226;P99026;Q60823","R-MMU-198613;R-MMU-187574"
R-MMU-197264,"Nicotinamide salvaging",1,19,0.002047634443366742,0.19858089457174588,0.19858089457174588,1,12,0.0015471892728210418,10090,Mus musculus,"O35074","O35074","R-MMU-76496"
R-MMU-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",3,132,0.014225670869705788,0.19948523082435055,0.19948523082435055,10,22,0.0028365136668385767,10090,Mus musculus,"Q61646;P01837;Q91X72","Q61646;P01837;Q91X72","R-MMU-2168889;R-MMU-2230983;R-MMU-2168887;R-MMU-2168886;R-MMU-2230938;R-MMU-2168883;R-MMU-2168884;R-MMU-2203516;R-MMU-2168885;R-MMU-2168897"
R-MMU-159236,"Transport of Mature mRNA derived from an Intron-Containing Transcript",2,71,0.007651686604159931,0.2004771445324124,0.2004771445324124,2,3,3.8679731820526046E-4,10090,Mus musculus,"Q9ERU9;F6ZDS4","Q9ERU9;F6ZDS4","R-MMU-75097;R-MMU-75098"
R-MMU-174184,"Cdc20:Phospho-APC/C mediated degradation of Cyclin A",2,72,0.007759456838021339,0.20470389268179323,0.20470389268179323,1,3,3.8679731820526046E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-174255"
R-MMU-69017,"CDK-mediated phosphorylation and removal of Cdc6",2,72,0.007759456838021339,0.20470389268179323,0.20470389268179323,1,4,5.157297576070139E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-69016"
R-MMU-5654738,"Signaling by FGFR2",2,72,0.007759456838021339,0.20470389268179323,0.20470389268179323,2,44,0.005673027333677153,10090,Mus musculus,"P49312;Q9Z2X1","P49312;Q9Z2X1","R-MMU-6803523;R-MMU-6803527"
R-MMU-5663220,"RHO GTPases Activate Formins",3,134,0.014441211337428601,0.2054412781666234,0.2054412781666234,3,22,0.0028365136668385767,10090,Mus musculus,"Q922F4;Q9ERU9;Q9D6F9","Q922F4;Q9ERU9;Q9D6F9","R-MMU-5666169;R-MMU-5666160;R-MMU-5666129"
R-MMU-2022870,"Chondroitin sulfate biosynthesis",1,20,0.0021554046772281495,0.20787410205912837,0.20787410205912837,9,9,0.0011603919546157814,10090,Mus musculus,"P28653","P28653","R-MMU-9632033;R-MMU-1971491;R-MMU-1971482;R-MMU-1971483;R-MMU-2018682;R-MMU-2018659;R-MMU-2022911;R-MMU-9632034;R-MMU-1971487"
R-MMU-211979,"Eicosanoids",1,20,0.0021554046772281495,0.20787410205912837,0.20787410205912837,1,6,7.735946364105209E-4,10090,Mus musculus,"O35074","O35074","R-MMU-76496"
R-MMU-156584,"Cytosolic sulfonation of small molecules",1,20,0.0021554046772281495,0.20787410205912837,0.20787410205912837,1,24,0.0030943785456420837,10090,Mus musculus,"Q9Z0S1","Q9Z0S1","R-MMU-176606"
R-MMU-174178,"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",2,73,0.007867227071882745,0.20894069687113037,0.20894069687113037,2,6,7.735946364105209E-4,10090,Mus musculus,"O35226;P99026","O35226;P99026","R-MMU-188191;R-MMU-174105"
